Região,Município,CodMuns,Estado,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano,gini,IDHm_renda,Tipo_Urb,pop_area,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
Nordeste,Arcoverde,260120,Pernambuco,96.3659353,93.4945455,8.1429907,0.667,-0.0027569,0.0211463,-0.0035215,0.597,0.654,Urban,231.382008225871,72343.0,5905.0,0.0817044,323.37,223.72,0.842725,8091.0,0.4478298
Nordeste,Barra de Guabiraba,260130,Pernambuco,97.4295218,100.0,0.770452,0.577,-0.010437,0.0,0.0306874,0.5252,0.558,Urban,120.332053440369,13869.0,1218.0,0.0878885,120.583,115.01,0.7193128,2145.0,0.6193519
Nordeste,Barreiros,260140,Pernambuco,93.5671081,82.7509091,2.5777212,0.586,0.0019384,0.0375122,-0.0484495,0.575,0.561,Urban,183.196034836548,42227.0,3680.0,0.0871699,233.433,180.9,0.4202836,7627.0,0.7219979
Nordeste,Belém de Maria,260150,Pernambuco,96.8091842,98.8236364,0.629316,0.578,0.0021444,0.0019233,-0.0038799,0.4714,0.537,Semi-Urban,161.321231801123,11872.0,1022.0,0.0861097,75.142,157.99,0.4208488,2121.0,0.7138544
Nordeste,Belém do São Francisco,260160,Pernambuco,79.2735536,95.4390909,1.4579232,0.642,0.0026077,0.049132,0.021562,0.6285,0.611,Semi-Urban,11.3229374966203,20727.0,1947.0,0.0939278,1830.797,11.32,0.4142057,3735.0,0.7207097
Nordeste,Belo Jardim,260170,Pernambuco,94.3905818,61.8827273,6.0566916,0.629,-0.0154743,0.0337124,0.0364915,0.5181,0.617,Urban,118.399681331983,75414.0,5746.0,0.0762151,647.696,116.43,0.690535,11054.0,0.5862652
Nordeste,Betânia,260180,Pernambuco,85.525882,100.0,0.248477,0.559,0.05122,0.0,-0.0420546,0.553,0.533,Rural,10.2606436594608,12526.0,1109.0,0.0886027,1244.074,10.07,0.3194919,2302.0,0.734967
Nordeste,Bezerros,260190,Pernambuco,95.0730557,90.7118182,4.6928473,0.606,-0.0230624,0.0219448,-0.0057577,0.536,0.608,Urban,123.581090956333,60460.0,4011.0,0.0663605,492.632,122.73,0.7120321,11052.0,0.7310297
Nordeste,Bodocó,260200,Pernambuco,97.3662103,99.1309091,1.043363,0.565,-0.0202949,-0.00956,0.0086231,0.5523,0.543,Rural,23.6640345890272,37189.0,3601.0,0.0968853,1621.786,22.93,0.2382766,6678.0,0.7169423
Nordeste,Bom Conselho,260210,Pernambuco,88.677018,81.7490909,3.6044534,0.563,-0.0475041,0.0819773,0.0225509,0.6288,0.585,Urban,61.56011537709,47675.0,4291.0,0.0900514,792.185,60.18,0.5298325,7797.0,0.6539323
Nordeste,Bom Jardim,260220,Pernambuco,96.0164651,93.7790909,1.0070713,0.602,-0.012873,0.0610295,-0.0023613,0.4957,0.552,Rural,175.066928431198,39692.0,2734.0,0.0688852,224.12,177.1,0.2117781,7036.0,0.7087657
Nordeste,Bonito,260230,Pernambuco,95.1863147,91.7581818,2.5362932,0.561,0.0020901,0.0197935,0.0125498,0.5673,0.559,Semi-Urban,97.7090900701602,38206.0,3219.0,0.0842537,390.107,97.94,0.6392501,6994.0,0.7322245
Nordeste,Brejão,260240,Pernambuco,89.3241833,100.0,3.6155781,0.547,0.0377386,0.0,0.0173619,0.4924,0.54,Rural,56.2439763183258,9018.0,792.0,0.0878373,159.786,56.44,0.2912707,1754.0,0.7779186
Nordeste,Brejinho,260250,Pernambuco,93.7612928,100.0,0.5249209,0.574,0.0144829,0.0,-0.0909044,0.4978,0.563,Rural,70.4587155963303,7483.0,594.0,0.0793367,106.275,70.41,0.4373412,1345.0,0.7188023
Nordeste,Brejo da Madre de Deus,260260,Pernambuco,96.3105934,66.17,2.4414319,0.562,0.0128947,0.0424044,0.0244722,0.4796,0.581,Urban,67.1938988333382,48752.0,4387.0,0.0900844,762.346,63.95,0.5502704,7688.0,0.6300653
Nordeste,Buenos Aires,260270,Pernambuco,88.6479016,95.73,0.442875,0.593,0.0058397,0.0416025,0.0168482,0.4576,0.556,Rural,141.543348321118,13011.0,1038.0,0.0798039,93.187,139.62,0.1477237,2333.0,0.7166626
Nordeste,Buíque,260280,Pernambuco,91.9836716,63.9018182,1.4802586,0.527,0.0335513,0.0120452,-0.0290214,0.5787,0.497,Rural,44.6062065154027,56146.0,5778.0,0.1029746,1320.87,42.51,0.2987659,9265.0,0.6595387
Nordeste,Cabo de Santo Agostinho,260290,Pernambuco,91.0707524,82.2163636,16.3999961,0.686,-0.0745897,0.019982,0.0174361,0.5586,0.654,Urban,469.175444544991,199233.0,14722.0,0.0740061,445.343,447.37,0.4951961,19564.0,0.3921711
Nordeste,Cabrobó,260300,Pernambuco,91.0534398,96.4636364,3.2354355,0.623,0.006732,0.009636,-0.0314465,0.5944,0.581,Semi-Urban,20.8022833494914,33061.0,3124.0,0.0945829,1658.616,19.93,0.6188034,5785.0,0.6986674
Nordeste,Cachoeirinha,260310,Pernambuco,92.1511042,100.0,3.181327,0.579,0.0165892,0.0,-0.1317883,0.4989,0.587,Urban,114.363334114313,19885.0,1475.0,0.0742322,179.262,110.92,0.7009763,3020.0,0.6072743
Nordeste,Caetés,260320,Pernambuco,92.8073761,100.0,0.5913829,0.522,-0.0180745,0.0,0.0322027,0.6031,0.497,Rural,97.9975995605975,28058.0,2646.0,0.0943556,294.946,95.13,0.2377275,4982.0,0.7097878
Nordeste,Calçado,260330,Pernambuco,90.4614497,100.0,0.5995457,0.566,0.0097487,0.0,-0.0385512,0.537,0.529,Rural,90.3522079626061,11199.0,1025.0,0.0914923,121.945,91.84,0.4048665,1773.0,0.6331409
Nordeste,Calumbi,260340,Pernambuco,89.8545414,98.7727273,1.5121846,0.571,-0.0223836,0.0156069,-0.0440369,0.5433,0.567,Rural,32.0499235977113,5763.0,461.0,0.0800544,179.314,32.14,0.4447136,1348.0,0.935342
Nordeste,Camaragibe,260345,Pernambuco,80.9970767,99.9518182,16.6430133,0.692,-0.0600026,2.8e-06,0.0237172,0.532,0.656,Urban,3096.17895208589,153416.0,10189.0,0.0664855,51.321,2989.35,0.3935247,12522.0,0.3270893
Nordeste,Camocim de São Félix,260350,Pernambuco,96.5561534,99.9963636,2.5763255,0.588,0.0104547,0.0,0.0208693,0.5351,0.585,Urban,262.554698895603,18207.0,1319.0,0.0724903,71.985,252.93,0.7414433,3246.0,0.7110843
Nordeste,Camutanga,260360,Pernambuco,92.7818891,98.5772727,1.2595422,0.606,0.0022859,0.0029036,-0.0006981,0.4872,0.57,Urban,219.143061662747,8466.0,648.0,0.0765341,39.116,216.43,0.2870304,1367.0,0.645622
Nordeste,Canhotinho,260370,Pernambuco,87.5660461,100.0,1.6788914,0.541,-0.0258917,0.0,0.0157797,0.5374,0.543,Rural,58.5417611917725,24930.0,2053.0,0.0823216,423.168,58.91,0.5086684,3737.0,0.5996361
Nordeste,Capoeiras,260380,Pernambuco,90.9707742,100.0,1.03751,0.549,0.0375706,0.0,0.0159433,0.5067,0.529,Rural,59.6083002060482,20048.0,1738.0,0.0866693,336.329,59.61,0.3068136,3280.0,0.6545019
Nordeste,Carnaíba,260390,Pernambuco,98.8509632,100.0,0.4690843,0.583,0.0018287,0.0,0.0338195,0.539,0.54,Rural,45.8366253547202,19311.0,1553.0,0.0804517,427.802,45.14,0.4093444,2824.0,0.5855723
Nordeste,Carpina,260400,Pernambuco,88.2526472,74.9781818,6.1179443,0.68,0.0211885,0.018428,0.0144221,0.521,0.63,Urban,574.049259609433,80536.0,5737.0,0.0713436,147.017,547.8,0.1458785,9604.0,0.4765609
Nordeste,Caruaru,260410,Pernambuco,96.7922162,61.2490909,16.8162755,0.677,-0.0024718,0.1024578,-0.0133441,0.5422,0.681,Urban,395.686508151438,343970.0,25928.0,0.0755215,923.15,372.6,0.7922198,30582.0,0.3562146
Nordeste,Casinhas,260415,Pernambuco,96.171731,100.0,0.3213941,0.567,-0.0051934,0.0,0.0544985,0.4535,0.518,Rural,124.003176027894,14229.0,1154.0,0.0811091,115.868,122.8,0.1119551,2408.0,0.6768419
Nordeste,Catende,260420,Pernambuco,95.6350433,86.0918182,1.2236211,0.609,-0.0414709,-0.0192587,-0.0219949,0.5552,0.578,Urban,209.125475285171,41043.0,3658.0,0.0892197,207.244,198.04,0.5893951,7063.0,0.6855714
Nordeste,Cedro,260430,Pernambuco,95.073708,100.0,0.8812395,0.615,0.0285665,0.0,0.0272422,0.5618,0.565,Rural,79.9416454896266,11464.0,988.0,0.0862781,148.746,77.07,0.5270221,1777.0,0.6207237
Nordeste,Chã de Alegria,260440,Pernambuco,95.7979798,100.0,1.9702167,0.604,0.0272014,0.0,-0.0444152,0.463,0.546,Semi-Urban,277.713142693854,13105.0,1035.0,0.0790492,48.993,267.49,0.1928826,2164.0,0.6598436
Nordeste,Chã Grande,260450,Pernambuco,94.9565593,99.8672727,1.7295013,0.599,-0.0308439,2.16e-05,-0.081951,0.5582,0.603,Semi-Urban,257.106826324722,21216.0,1651.0,0.077853,84.848,250.05,0.4419801,3549.0,0.667956
Nordeste,Condado,260460,Pernambuco,92.1366021,98.0781818,2.9236333,0.602,-0.0119907,0.005667,0.1468032,0.5405,0.581,Urban,296.614423559596,25727.0,2134.0,0.0830001,89.645,286.98,0.0379538,3300.0,0.5141589
Nordeste,Correntes,260470,Pernambuco,78.4962185,99.9118182,0.8777484,0.536,-0.0715674,9.5e-06,0.0345648,0.5266,0.551,Rural,57.4839596844487,17955.0,1526.0,0.0850217,317.793,56.5,0.4773191,3208.0,0.7140132
Nordeste,Cortês,260480,Pernambuco,67.3578238,100.0,1.1441637,0.568,0.2098718,0.0,0.0022764,0.4822,0.541,Rural,123.968573571795,12650.0,1055.0,0.0834034,101.316,124.86,0.5365356,2305.0,0.7290453
Nordeste,Cumaru,260490,Pernambuco,94.5521904,96.5045455,1.810398,0.572,0.0150614,-0.0367176,0.0611172,0.5049,0.553,Rural,34.876518918253,13850.0,972.0,0.0695638,292.231,47.39,0.1999204,3476.0,1.0440584
Nordeste,Cupira,260500,Pernambuco,97.5891003,100.0,3.7686418,0.592,-0.0005032,0.0,-0.0015698,0.5069,0.601,Urban,254.038148284378,23839.0,1780.0,0.0746864,95.155,250.52,0.7933015,3632.0,0.6094755
Nordeste,Custódia,260510,Pernambuco,90.3578195,96.7181818,1.8336332,0.594,0.0098135,0.0033585,-0.012517,0.5359,0.607,Semi-Urban,26.6179815771519,36022.0,2840.0,0.0789272,1404.126,25.65,0.5074765,6041.0,0.6702042
Nordeste,Dormentes,260515,Pernambuco,88.4308899,93.2381818,5.9082817,0.589,0.0225541,0.0366022,0.1120473,0.4708,0.558,Rural,12.3965921879183,18203.0,1621.0,0.0891457,1539.052,11.83,0.69145,2430.0,0.5360564
Nordeste,Escada,260520,Pernambuco,91.1837517,72.7436364,6.7318093,0.632,-0.0644788,0.0626415,0.0052044,0.4729,0.594,Urban,202.489180335534,67150.0,5250.0,0.078241,342.201,196.23,0.3608922,10456.0,0.6222912
Nordeste,Exu,260530,Pernambuco,92.4277465,99.5309091,1.2093901,0.576,0.0248057,0.0002807,0.0098276,0.5728,0.543,Rural,23.7629658000607,32066.0,2993.0,0.0933062,1336.786,23.99,0.1647462,6119.0,0.7635927
Nordeste,Feira Nova,260540,Pernambuco,85.3865276,100.0,1.0551797,0.6,0.090205,0.0,0.0532015,0.4905,0.581,Urban,206.514676122756,21654.0,1655.0,0.076464,107.726,201.01,0.2062331,4073.0,0.7503168
Nordeste,Fernando de Noronha,260545,Pernambuco,99.0909091,100.0,27.0408429,0.788,0.0011111,0.0,-0.0329466,0.4605,0.781,Rural,166.63979794723,2898.0,210.0,0.0726903,18.609,155.74,0.6599777,8.0,0.0117465
Nordeste,Ferreiros,260550,Pernambuco,94.9642939,100.0,1.0849533,0.622,0.007906,0.0,0.0186498,0.5106,0.589,Semi-Urban,131.544813870033,11930.0,932.0,0.0781228,92.516,128.95,0.4811708,1494.0,0.5011461
Nordeste,Flores,260560,Pernambuco,95.6081302,99.24,0.5614407,0.556,0.0056497,0.0007627,0.0207672,0.5172,0.544,Rural,22.7189174312295,22651.0,1732.0,0.0764751,995.558,22.75,0.3105713,4162.0,0.7349754
Nordeste,Floresta,260570,Pernambuco,90.3081767,82.3072727,2.7488735,0.626,-0.0051954,0.0396096,0.0195737,0.5244,0.588,Semi-Urban,9.10605408256313,31591.0,3050.0,0.0966654,3644.169,8.67,0.3924448,4405.0,0.556451
Nordeste,Frei Miguelinho,260580,Pernambuco,96.4443907,97.5418182,1.061346,0.576,0.0151067,0.0078078,0.0053703,0.4807,0.575,Rural,73.0864522559201,15090.0,1047.0,0.0694438,212.707,70.94,0.1353846,2758.0,0.7295865
Nordeste,Gameleira,260590,Pernambuco,93.2659888,91.3918182,0.918018,0.602,-0.0237069,-0.0034419,-0.0040935,0.4828,0.541,Semi-Urban,122.354577455159,29954.0,2422.0,0.0809149,255.961,117.02,0.5283078,4568.0,0.6101144
Nordeste,Garanhuns,260600,Pernambuco,89.9421236,88.8472727,15.4204519,0.664,-0.0343149,0.0139566,0.0040986,0.599,0.662,Urban,306.567194124112,136537.0,11162.0,0.0818234,458.552,297.76,0.5081826,16191.0,0.4736249
Nordeste,Glória do Goitá,260610,Pernambuco,90.645239,90.5618182,4.7286691,0.604,0.0017239,0.0010467,0.1113422,0.5287,0.57,Semi-Urban,131.080977225956,30251.0,2367.0,0.0782632,234.214,129.16,0.333692,4459.0,0.5893835
Nordeste,Goiana,260620,Pernambuco,91.7672102,92.3018182,18.3262646,0.651,-0.0150978,0.0331934,0.1129407,0.5569,0.614,Urban,179.735297089166,78533.0,6054.0,0.0771305,445.405,176.32,0.3282713,10221.0,0.5208555
Nordeste,Granito,260630,Pernambuco,95.0582635,99.6318182,0.5936856,0.595,0.0069314,0.0001709,0.1078704,0.5438,0.543,Rural,14.4472771185953,7278.0,619.0,0.0850485,521.69,13.95,0.2889934,1347.0,0.7391594
Nordeste,Gravatá,260640,Pernambuco,93.5630139,89.1927273,4.6832644,0.634,-0.012315,-0.0149902,0.0034091,0.5403,0.63,Urban,168.07157909776,81499.0,5804.0,0.0712931,503.946,161.72,0.6322746,11589.0,0.5683438
Nordeste,Iati,260650,Pernambuco,83.7887638,100.0,0.4551682,0.528,0.1172744,0.0,0.2632459,0.5607,0.518,Rural,30.2942514764531,19016.0,1852.0,0.0974293,635.137,29.94,0.3459839,3543.0,0.7450489
Nordeste,Ibimirim,260660,Pernambuco,96.9426919,100.0,0.6607217,0.552,-0.0165373,0.0,-0.0307833,0.523,0.533,Semi-Urban,15.4277324663758,28505.0,2690.0,0.0944233,1906.437,14.95,0.3271574,4968.0,0.6969671
Nordeste,Ibirajuba,260670,Pernambuco,99.3761141,96.5972727,0.4392531,0.58,0.0005057,0.0131744,0.0355974,0.4756,0.545,Rural,40.9713285090403,7739.0,617.0,0.0797577,189.596,40.82,0.4458425,1309.0,0.6767717
Nordeste,Igarassu,260680,Pernambuco,88.9601462,87.9609091,12.623428,0.665,-0.0198978,0.0120024,0.0583188,0.4988,0.622,Urban,385.722059834658,111451.0,8225.0,0.0739438,306.879,363.18,0.1939038,13156.0,0.4726254
Nordeste,Iguaracy,260690,Pernambuco,90.4024488,83.7836364,0.8759096,0.598,0.0486221,0.0954811,-0.0789231,0.549,0.58,Rural,14.6122567805549,12151.0,970.0,0.0798872,838.132,14.5,0.3549324,2224.0,0.7319624
Nordeste,Ilha de Itamaracá,260760,Pernambuco,92.4323234,98.3718182,3.2712559,0.653,-0.0331935,0.0032337,-0.0099867,0.6125,0.627,Urban,403.229220209839,24554.0,1619.0,0.0661818,66.146,371.21,0.1663466,3202.0,0.5198406
Nordeste,Inajá,260700,Pernambuco,81.4253011,89.9445455,0.2561268,0.523,0.0106002,0.1192838,-0.0143824,0.6093,0.503,Rural,20.2412687324831,21605.0,2454.0,0.1137952,1168.158,18.5,0.2240832,4334.0,0.7978954
Nordeste,Ingazeira,260710,Pernambuco,99.2548435,100.0,0.6681927,0.608,0.0007319,0.0,0.0775245,0.5324,0.575,Rural,18.6504971550089,4571.0,325.0,0.0710486,243.586,18.77,0.4158696,797.0,0.6978843
Nordeste,Ipojuca,260720,Pernambuco,95.2704251,68.3263636,30.1555092,0.619,-0.0462523,0.0206873,-0.1230464,0.5213,0.613,Urban,187.176720627212,90166.0,8196.0,0.0910878,521.801,172.8,0.492807,10777.0,0.4768662
Nordeste,Ipubi,260730,Pernambuco,95.4652092,100.0,0.6358694,0.55,0.0045874,0.0,-0.0005026,0.5308,0.541,Semi-Urban,44.9436097268538,29475.0,3104.0,0.1054047,693.914,42.48,0.2108054,4971.0,0.6744895
Nordeste,Itacuruba,260740,Pernambuco,80.9501756,74.3,1.3475856,0.595,0.0031157,-0.0119712,0.0124141,0.4693,0.567,Semi-Urban,11.5478167045703,4721.0,454.0,0.0962562,430.038,10.98,0.803176,747.0,0.6316797
Nordeste,Itaíba,260750,Pernambuco,90.9413307,99.2272727,0.4837652,0.51,-0.0485333,0.0008785,0.0789248,0.5217,0.531,Rural,24.779267849305,26516.0,2457.0,0.0926513,1061.694,24.98,0.3060721,4900.0,0.7393489
Nordeste,Itambé,260765,Pernambuco,94.0907257,99.5145455,3.0317271,0.575,0.0218314,-0.00534,0.0027101,0.534,0.566,Urban,119.968026946837,36347.0,3057.0,0.0841142,304.006,119.56,0.1791502,4874.0,0.5363789
Nordeste,Itapetim,260770,Pernambuco,93.6242081,100.0,0.8203825,0.592,-0.0061751,0.0,0.0266296,0.5593,0.598,Rural,33.4765962702235,13875.0,992.0,0.071416,404.85,34.27,0.5023233,2447.0,0.7056518
Nordeste,Itapissuma,260775,Pernambuco,89.5424879,100.0,11.8097862,0.633,-0.0144548,0.0,-0.0488285,0.5574,0.589,Urban,363.670776552022,25624.0,2012.0,0.078625,73.968,346.42,0.2349821,3516.0,0.5497068
Nordeste,Itaquitinga,260780,Pernambuco,81.6487404,100.0,2.3150962,0.586,-0.0010651,0.0,0.1985366,0.4628,0.554,Urban,104.49861434567,16745.0,1472.0,0.0879161,162.739,102.9,0.0906553,2253.0,0.538441
Nordeste,Jaboatão dos Guararapes,260790,Pernambuco,82.5248712,53.2136364,21.9233927,0.717,-0.0279417,0.0514249,-0.0050728,0.5961,0.692,Urban,2732.12767273233,683471.0,47891.0,0.070155,258.724,2641.7,0.4427692,66787.0,0.3913643
Nordeste,Jaqueira,260795,Pernambuco,90.5770178,100.0,1.4843805,0.575,-0.0113484,0.0,0.0753847,0.5894,0.557,Rural,133.519860563251,11705.0,1084.0,0.0925755,87.208,134.22,0.3225697,2014.0,0.6881572
Nordeste,Jataúba,260800,Pernambuco,94.2857063,100.0,0.9534915,0.53,-0.0375192,0.0,0.0174198,0.4966,0.549,Rural,24.1085584822859,16826.0,1414.0,0.0840961,714.601,23.55,0.5378617,3372.0,0.7998877
Nordeste,Jatobá,260805,Pernambuco,98.1351895,88.3845455,6.4455884,0.645,-0.0134333,0.0373564,-0.0804986,0.58,0.604,Rural,53.443795841101,14571.0,1179.0,0.0809482,277.862,52.44,0.6620704,2178.0,0.59787
Nordeste,João Alfredo,260810,Pernambuco,96.6400238,99.3390909,1.2115227,0.576,-0.0269145,0.00057,-0.0160496,0.5035,0.569,Semi-Urban,254.012389393725,32060.0,2320.0,0.072414,134.147,238.99,0.1729775,4870.0,0.6088208
Nordeste,Joaquim Nabuco,260820,Pernambuco,91.7598586,100.0,0.831496,0.554,-0.0348592,0.0,-0.0386996,0.501,0.561,Urban,131.344287577624,16075.0,1472.0,0.0915698,121.901,131.87,0.4872367,2674.0,0.6655117
Nordeste,Jucati,260825,Pernambuco,91.544457,100.0,0.690639,0.55,-0.0284778,0.0,0.191223,0.5123,0.541,Rural,95.2290139630526,11171.0,1058.0,0.0947757,120.604,92.62,0.4712442,1894.0,0.678424
Nordeste,Jupi,260830,Pernambuco,96.1343005,100.0,1.3785877,0.575,0.026569,0.0,0.1757683,0.5052,0.56,Rural,142.122406994685,14477.0,1202.0,0.0830689,104.994,137.89,0.4935463,2355.0,0.650631
Nordeste,Jurema,260840,Pernambuco,94.3323835,98.0127273,0.7137724,0.509,0.0149559,0.0123516,0.1463639,0.5139,0.522,Rural,104.084881352274,15158.0,1364.0,0.090023,148.254,102.24,0.6007124,2807.0,0.7404517
Nordeste,Lagoa de Itaenga,260850,Pernambuco,87.6378834,100.0,1.2157265,0.602,0.0176794,0.0,-0.0487991,0.4681,0.555,Urban,382.319930163368,21301.0,1787.0,0.0838988,56.131,379.49,0.1415393,2756.0,0.5177347
Nordeste,Lagoa do Carro,260845,Pernambuco,98.6267462,100.0,1.284001,0.609,-0.0023494,0.0,0.0241536,0.455,0.566,Semi-Urban,261.992937731462,17325.0,1423.0,0.0822916,69.666,248.68,0.0957934,2591.0,0.598175
Nordeste,Lagoa do Ouro,260860,Pernambuco,96.7989036,100.0,0.3685904,0.525,-0.0077302,0.0,0.1014791,0.5188,0.536,Rural,66.5318320403297,12823.0,1130.0,0.0881221,198.762,64.51,0.5079749,2151.0,0.6706194
Nordeste,Lagoa dos Gatos,260870,Pernambuco,95.5149807,87.7072727,1.0303224,0.551,-0.0379691,0.0135016,0.0003799,0.5057,0.555,Rural,72.5415320053168,16175.0,1418.0,0.0876573,224.947,71.91,0.4379562,2925.0,0.7230514
Nordeste,Lagoa Grande,260875,Pernambuco,100.0,97.5372727,4.676738,0.597,0.0,0.0085399,0.0037942,0.5267,0.581,Semi-Urban,13.9719037658035,24582.0,2434.0,0.0990878,1850.07,13.29,0.3941775,3683.0,0.5997181
Nordeste,Lajedo,260880,Pernambuco,82.1830193,81.4672727,4.5863255,0.611,0.0003599,0.0409575,0.0152195,0.5094,0.599,Urban,214.647586411135,39050.0,3142.0,0.0805378,189.096,206.51,0.6227221,5773.0,0.5901982
Nordeste,Limoeiro,260890,Pernambuco,91.4261113,100.0,3.3026123,0.663,-0.0192649,0.0,0.0159103,0.5282,0.628,Urban,205.302247080184,56460.0,3550.0,0.0628745,273.733,206.26,0.4274155,8001.0,0.5668668
Nordeste,Macaparana,260900,Pernambuco,93.699874,100.0,1.36816,0.609,0.0079944,0.0,0.0071614,0.5139,0.571,Semi-Urban,235.744893520532,24981.0,1925.0,0.077084,108.049,231.2,0.5791838,3345.0,0.5362378
Nordeste,Machados,260910,Pernambuco,90.8855296,98.67,0.4886339,0.578,0.0028657,-0.0142183,0.0143012,0.5063,0.541,Rural,271.853554533946,15129.0,1395.0,0.0923606,60.036,251.99,0.2321737,2061.0,0.5447808
Nordeste,Manari,260915,Pernambuco,89.5219342,90.8045455,0.128973,0.487,0.0378061,0.0325769,0.0653515,0.5438,0.477,Rural,63.1691928348684,20025.0,2266.0,0.1132188,344.725,58.09,0.0558724,3508.0,0.6997693
Nordeste,Maraial,260920,Pernambuco,91.5362588,87.6509091,0.7308162,0.534,-0.0459581,0.0081542,-0.0173009,0.5489,0.541,Rural,56.1378930778275,11860.0,1162.0,0.0979414,199.865,59.34,0.2117628,2226.0,0.7519748
Nordeste,Mirandiba,260930,Pernambuco,90.4857772,87.1336364,0.4907589,0.591,-0.0018273,0.1371971,0.0023974,0.5992,0.512,Rural,18.8273723462776,15060.0,1401.0,0.0930783,821.676,18.33,0.5278328,2466.0,0.6552499
Nordeste,Moreilândia,261430,Pernambuco,86.8263241,100.0,0.6912176,0.6,0.1291011,0.0,0.0493798,0.542,0.522,Rural,27.8762364359972,11271.0,969.0,0.0859375,404.287,27.88,0.1101748,2165.0,0.7683223
Nordeste,Moreno,260940,Pernambuco,86.4574918,77.0981818,8.2139267,0.652,-0.0395918,0.0384699,0.0188887,0.5259,0.61,Urban,322.808341791068,60681.0,4171.0,0.0688292,196.073,309.48,0.5100665,8289.0,0.5450831
Nordeste,Nazaré da Mata,260950,Pernambuco,96.3647621,99.0254545,3.9559399,0.662,-0.0286762,0.0012872,-0.0175461,0.5107,0.608,Urban,249.46389731336,32048.0,2235.0,0.0697701,130.572,245.44,0.7569814,3606.0,0.4505017
Nordeste,Olinda,260960,Pernambuco,87.3705728,45.7481818,28.3808797,0.735,-0.0249024,0.0120765,0.003413,0.5678,0.704,Urban,9518.52300242131,389870.0,24885.0,0.0638491,41.3,9439.94,0.5520051,33144.0,0.3400918
Nordeste,Orobó,260970,Pernambuco,89.8424758,100.0,1.0136442,0.61,-0.0164496,0.0,-0.0189365,0.5315,0.545,Rural,172.613982201324,23675.0,1789.0,0.0755805,138.662,170.74,0.1979069,3420.0,0.577625
Nordeste,Orocó,260980,Pernambuco,92.7365075,83.2172727,1.6728944,0.61,0.0080512,0.1252159,-0.0090072,0.5195,0.536,Rural,27.3127118033023,14327.0,1440.0,0.1006662,554.76,25.83,0.3594839,2842.0,0.7907103
Nordeste,Ouricuri,260990,Pernambuco,95.7809158,97.1827273,1.6433525,0.572,-0.015434,0.0138952,-0.0166384,0.6209,0.578,Semi-Urban,29.3793589942769,67360.0,6573.0,0.0976599,2381.57,28.28,0.5785341,11051.0,0.6558837
Nordeste,Palmares,261000,Pernambuco,78.9455374,99.5018182,3.5049719,0.622,-0.0294244,-0.0018333,-0.0196541,0.5175,0.588,Urban,187.154979059274,62218.0,5011.0,0.0805687,339.291,183.38,0.5377038,8734.0,0.5610571
Nordeste,Palmeirina,261010,Pernambuco,83.2940743,100.0,0.9761101,0.549,-0.1038377,0.0,0.1465924,0.5336,0.554,Rural,45.024763619991,8079.0,685.0,0.0847386,168.796,47.86,0.4867515,1642.0,0.8159338
Nordeste,Panelas,261020,Pernambuco,91.7676605,87.62,1.3612444,0.569,-0.0332122,0.0723668,0.0104258,0.5724,0.546,Rural,69.5427255617357,26548.0,2339.0,0.0880846,380.428,69.78,0.5277757,4171.0,0.6284647
Nordeste,Paranatama,261030,Pernambuco,87.7847177,100.0,0.7909753,0.537,-0.0342193,0.0,0.0398254,0.5504,0.528,Rural,62.3937940670331,11345.0,1030.0,0.0908093,185.371,61.2,0.0453278,2317.0,0.8160293
Nordeste,Parnamirim,261040,Pernambuco,98.9818875,100.0,10.9964608,0.599,-0.0038823,0.0,0.0215902,0.5926,0.556,Rural,8.47119884363116,21620.0,1959.0,0.0906506,2609.548,8.29,0.323819,3185.0,0.5895691
Nordeste,Passira,261050,Pernambuco,88.2286168,100.0,0.7536246,0.592,-0.0266428,0.0,0.0417929,0.5137,0.559,Rural,88.426297137331,29092.0,2115.0,0.0726999,326.758,89.03,0.1686068,5269.0,0.7244777
Nordeste,Paudalho,261060,Pernambuco,93.3627882,100.0,2.2487698,0.639,6.59e-05,0.0,-0.0131177,0.5755,0.612,Urban,211.121041642716,54766.0,4566.0,0.0834548,269.651,203.1,0.3068785,8187.0,0.5965616
Nordeste,Paulista,261070,Pernambuco,88.6669342,48.6672727,20.818776,0.732,-0.0782746,0.0099003,0.0306565,0.5047,0.673,Urban,3449.59352948459,321048.0,20948.0,0.0653526,96.932,3312.09,0.5936822,28231.0,0.3506285
Nordeste,Pedra,261080,Pernambuco,93.2363999,100.0,1.5438131,0.567,-0.0131092,0.0,0.0092553,0.5464,0.55,Rural,24.5996373213873,22410.0,1981.0,0.0884414,921.477,24.32,0.390256,4170.0,0.7436829
Nordeste,Pesqueira,261090,Pernambuco,93.3193617,79.7109091,3.95259,0.61,-0.0388221,0.0718192,-0.0090632,0.5734,0.597,Urban,69.0556196705802,65993.0,5356.0,0.0812292,980.876,67.28,0.5900491,11316.0,0.6847733
Nordeste,Petrolândia,261100,Pernambuco,87.4581093,85.92,1.8538787,0.623,-0.0259547,0.0026461,-0.0168344,0.5686,0.604,Semi-Urban,34.9245498735557,35092.0,3443.0,0.0982583,1056.592,33.21,0.6785274,4916.0,0.5603371
