Estado,Região,CodMun,Município,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano
Paraná,Sul,412600,São Sebastião da Amoreira,90.9002367,100.0000000,6.4709177,0.715,-0.0034108,0.0000000,0.0717621
Paraná,Sul,412610,São Tomé,90.7177931,100.0000000,19.8428364,0.725,0.0035307,0.0000000,-0.0658619
Paraná,Sul,412620,Sapopema,94.6071491,99.9872727,3.4163126,0.655,0.0057080,0.0000002,0.1331451
Paraná,Sul,412625,Sarandi,90.6606792,36.3563636,16.9773343,0.695,-0.0217298,0.1125861,0.0819767
Paraná,Sul,412627,Saudade do Iguaçu,93.3768756,100.0000000,4.6475679,0.699,-0.0041000,0.0000000,-0.0196828
Paraná,Sul,412635,Serranópolis do Iguaçu,87.3785193,100.0000000,10.6627554,0.762,0.0178793,0.0000000,0.0090759
Paraná,Sul,412640,Sertaneja,81.6631214,100.0000000,10.6513659,0.725,-0.0109047,0.0000000,0.0358663
Paraná,Sul,412650,Sertanópolis,89.3177293,100.0000000,25.0173165,0.723,-0.0233678,0.0000000,0.0235554
Paraná,Sul,412660,Siqueira Campos,96.0207963,86.8945455,4.1884929,0.704,0.0023872,-0.0063399,0.0390394
Paraná,Sul,412665,Sulina,93.8152637,98.8572727,1.9811260,0.693,0.0134704,0.0018072,0.1272831
Paraná,Sul,412667,Tamarana,93.0202771,99.2209091,5.9348844,0.621,0.0506814,0.0001966,0.0608030
Paraná,Sul,412670,Tamboara,95.5992963,100.0000000,5.3397239,0.731,-0.0080255,0.0000000,0.0500531
Paraná,Sul,412680,Tapejara,95.8406415,90.7909091,25.9180527,0.703,-0.0041740,0.0476438,-0.0524755
Paraná,Sul,412690,Tapira,83.8757082,96.5254545,5.2166641,0.697,0.0536776,0.0236447,-0.0011483
Paraná,Sul,412700,Teixeira Soares,93.7638435,96.0181818,2.6216255,0.671,0.0120618,0.0046060,0.0301527
Paraná,Sul,412710,Telêmaco Borba,93.0131160,85.7136364,23.7780871,0.734,0.0001315,-0.0396647,0.0808541
Paraná,Sul,412720,Terra Boa,96.3362465,100.0000000,8.3920400,0.728,0.0161464,0.0000000,0.0246765
Paraná,Sul,412730,Terra Rica,89.4839865,96.2718182,20.5999922,0.71,0.0070907,0.0285103,-0.0045438
Paraná,Sul,412740,Terra Roxa,92.4685681,68.0681818,7.3823788,0.714,-0.0317966,0.3594189,0.0206749
Paraná,Sul,412750,Tibagi,92.9828034,94.4609091,6.0198217,0.664,0.0044353,-0.0075566,0.0903835
Paraná,Sul,412760,Tijucas do Sul,95.8529480,98.3254545,6.0714932,0.636,-0.0098386,0.0029618,0.0394788
Paraná,Sul,412770,Toledo,98.1502051,61.2318182,38.8680064,0.768,0.0028424,0.1604477,0.0256344
Paraná,Sul,412780,Tomazina,75.4431389,98.8309091,3.6710698,0.699,0.0671993,-0.0128600,0.0207788
Paraná,Sul,412785,Três Barras do Paraná,96.6871906,90.1327273,4.1699186,0.681,0.0061497,-0.0308966,0.0945765
Paraná,Sul,412788,Tunas do Paraná,72.1033772,97.4881818,3.3944865,0.611,0.2596625,0.0052428,-0.1116302
Paraná,Sul,412790,Tuneiras do Oeste,86.0071923,100.0000000,8.9967419,0.695,-0.0491217,0.0000000,-0.0465783
Paraná,Sul,412795,Tupãssi,98.2325167,81.9772727,15.3461974,0.73,0.0016496,-0.0470894,0.0423934
Paraná,Sul,412796,Turvo,95.5971598,100.0000000,4.6595621,0.672,0.0018970,0.0000000,0.3016152
Paraná,Sul,412800,Ubiratã,94.7210029,93.9827273,27.3459806,0.739,0.0224800,0.0250097,0.0297431
Paraná,Sul,412810,Umuarama,85.7657251,74.3763636,13.8164141,0.761,0.0508210,0.1001274,0.0035551
Paraná,Sul,412820,União da Vitória,88.5803626,66.9954545,11.1141558,0.74,0.0281139,0.0841684,0.0057536
Paraná,Sul,412830,Uniflor,96.1300682,100.0000000,10.2311040,0.72,0.0195261,0.0000000,0.0470398
Paraná,Sul,412840,Uraí,89.6826059,98.9772727,11.6008583,0.721,-0.0170971,0.0014261,0.0264816
Paraná,Sul,412853,Ventania,93.0650716,100.0000000,2.3679398,0.65,-0.0112724,0.0000000,0.1292904
Paraná,Sul,412855,Vera Cruz do Oeste,97.5062776,100.0000000,10.8384387,0.699,-0.0080994,0.0000000,0.0377820
Paraná,Sul,412860,Verê,95.1149031,100.0000000,3.9804956,0.72,0.0100219,0.0000000,0.1098709
Paraná,Sul,412865,Virmond,95.2447552,95.8609091,1.6656816,0.722,0.0291568,0.0055060,0.0540607
Paraná,Sul,412870,Vitorino,92.2534520,99.8636364,12.4792286,0.702,0.0470706,0.0000228,0.1050325
Paraná,Sul,412850,Wenceslau Braz,91.4856356,92.5527273,5.3098018,0.687,0.0195323,-0.0094683,0.0341654
Paraná,Sul,412880,Xambrê,93.4657006,96.1227273,2.0991436,0.706,0.0308605,0.0317179,0.0358622
Rio Grande do Sul,Sul,430003,Aceguá,93.4229134,86.2554545,1.3994898,0.687,0.0181926,0.0183287,0.0667605
Rio Grande do Sul,Sul,430005,Água Santa,82.3256081,96.6927273,4.7023876,0.75,0.0806357,0.0062455,-0.1124043
Rio Grande do Sul,Sul,430010,Agudo,91.7632571,56.3781818,6.2942720,0.694,0.0188614,0.2645431,-0.0177524
Rio Grande do Sul,Sul,430030,Alecrim,93.1356036,100.0000000,6.7660103,0.672,-0.0181004,0.0000000,0.0073886
Rio Grande do Sul,Sul,430040,Alegrete,92.4608910,73.4954545,9.5854819,0.74,-0.0090881,0.1349481,-0.0035121
Rio Grande do Sul,Sul,430047,Almirante Tamandaré do Sul,66.8742621,100.0000000,1.7469225,0.74,0.1548372,0.0000000,0.0089966
Rio Grande do Sul,Sul,430050,Alpestre,84.0832266,100.0000000,2.5505642,0.671,0.1037320,0.0000000,0.1165230
Rio Grande do Sul,Sul,430055,Alto Alegre,87.3867799,100.0000000,10.1185904,0.747,0.0350642,0.0000000,0.1520585
Rio Grande do Sul,Sul,430057,Alto Feliz,98.0155261,100.0000000,18.4391824,0.734,-0.0064844,0.0000000,0.0579112
Rio Grande do Sul,Sul,430060,Alvorada,77.7382328,50.5718182,19.3164309,0.699,-0.0049247,0.0228135,-0.0093963
Rio Grande do Sul,Sul,430063,Amaral Ferrador,84.3088011,93.0818182,0.7683109,0.624,0.0230802,0.0022740,0.0030720
Rio Grande do Sul,Sul,430064,Ametista do Sul,96.9617141,99.4900000,2.2582779,0.682,0.0101253,0.0003334,-0.0131395
Rio Grande do Sul,Sul,430070,Anta Gorda,92.2191554,100.0000000,18.3005340,0.74,0.0158719,0.0000000,0.0360767
Rio Grande do Sul,Sul,430080,Antônio Prado,91.5709301,90.4209091,49.6910019,0.758,0.0053533,0.0498985,-0.0000880
Rio Grande do Sul,Sul,430085,Arambaré,85.6698232,99.2618182,5.5731129,0.691,0.0350964,0.0007176,0.0549792
Rio Grande do Sul,Sul,430087,Araricá,89.7183558,91.5936364,4.8668253,0.679,0.0130803,0.0480572,0.0890880
Rio Grande do Sul,Sul,430090,Aratiba,95.5831443,100.0000000,3.7856725,0.772,0.0105703,0.0000000,0.0930242
Rio Grande do Sul,Sul,430100,Arroio do Meio,95.3632619,81.9345455,21.6956853,0.769,0.0039437,0.0602137,0.0389107
Rio Grande do Sul,Sul,430105,Arroio do Sal,95.5140654,97.1409091,5.0173046,0.74,0.0066165,-0.0314500,0.0282101
Rio Grande do Sul,Sul,430120,Arroio do Tigre,89.7495771,74.5400000,2.9444089,0.707,-0.0142365,0.0405460,0.0460560
Rio Grande do Sul,Sul,430110,Arroio dos Ratos,92.6768861,93.6236364,14.0183595,0.698,0.0043976,-0.0496162,0.0354989
Rio Grande do Sul,Sul,430140,Arvorezinha,91.7694268,82.9945455,7.5751464,0.694,0.0270820,0.2606917,0.0467121
Rio Grande do Sul,Sul,430150,Augusto Pestana,89.8930179,97.3109091,26.6865442,0.743,0.0059125,0.0066249,0.0356868
Rio Grande do Sul,Sul,430155,Áurea,91.2334941,100.0000000,5.1629729,0.707,0.0487234,0.0000000,0.0231168
Rio Grande do Sul,Sul,430160,Bagé,88.2500917,78.7672727,7.9642732,0.74,0.0023228,0.0254505,0.0194460
Rio Grande do Sul,Sul,430163,Balneário Pinhal,88.2639871,85.1645455,5.7384954,0.696,0.0387549,-0.0163034,0.0838952
Rio Grande do Sul,Sul,430165,Barão,88.8731061,96.6700000,17.9832954,0.748,0.0442450,0.0578034,0.0333854
Rio Grande do Sul,Sul,430170,Barão de Cotegipe,95.6028413,100.0000000,6.0256749,0.719,0.0279602,0.0000000,0.0874364
Rio Grande do Sul,Sul,430175,Barão do Triunfo,86.1758288,73.0800000,1.0426014,0.61,-0.0139942,0.0575592,0.0352224
Rio Grande do Sul,Sul,430185,Barra do Guarita,93.5039885,100.0000000,8.9979969,0.734,0.0105127,0.0000000,-0.0318585
Rio Grande do Sul,Sul,430187,Barra do Quaraí,74.1908642,96.0836364,0.5625811,0.662,-0.0331167,-0.0053262,0.0947238
Rio Grande do Sul,Sul,430192,Barra do Rio Azul,76.8874108,100.0000000,1.9583480,0.723,0.0671157,0.0000000,0.0381484
Rio Grande do Sul,Sul,430195,Barra Funda,89.5424837,100.0000000,2.8163122,0.763,0.0415315,0.0000000,0.0547021
Rio Grande do Sul,Sul,430205,Benjamin Constant do Sul,86.0995086,100.0000000,2.7090910,0.619,0.0491223,0.0000000,0.0623461
Rio Grande do Sul,Sul,430210,Bento Gonçalves,95.2331181,59.2536364,41.2254025,0.778,-0.0031636,0.0205050,0.0007375
Rio Grande do Sul,Sul,430215,Boa Vista das Missões,90.6455863,100.0000000,3.2715789,0.676,0.1006692,0.0000000,0.0400341
Rio Grande do Sul,Sul,430220,Boa Vista do Buricá,96.2317759,95.6218182,6.2326146,0.762,0.0149875,0.0929012,0.0143710
Rio Grande do Sul,Sul,430222,Boa Vista do Cadeado,80.1516570,100.0000000,7.7625400,0.703,0.0907688,0.0000000,0.0194730
Rio Grande do Sul,Sul,430223,Boa Vista do Incra,92.0907156,100.0000000,1.9764315,0.731,0.0009549,0.0000000,0.0412628
Rio Grande do Sul,Sul,430230,Bom Jesus,95.6288802,85.7954545,9.3474478,0.666,-0.0089608,0.0280477,0.0018222
Rio Grande do Sul,Sul,430235,Bom Princípio,95.6070867,98.7354545,12.2212406,0.746,0.0135003,0.0115252,0.0675286
Rio Grande do Sul,Sul,430245,Boqueirão do Leão,89.4538857,64.5581818,8.6282089,0.7,0.0406069,0.1544920,0.0416377
Rio Grande do Sul,Sul,430250,Bossoroca,86.2594110,95.4463636,2.0906176,0.692,0.0334471,0.0502706,-0.0032939
Rio Grande do Sul,Sul,430260,Braga,97.4132631,100.0000000,6.0510680,0.674,-0.0126313,0.0000000,0.0370062
Rio Grande do Sul,Sul,430270,Butiá,87.4765354,57.2900000,12.6836523,0.689,0.0246604,0.4415373,0.0118615
Rio Grande do Sul,Sul,430280,Caçapava do Sul,94.9423017,53.1436364,6.7864280,0.704,0.0101775,-0.0317402,0.2095341
Rio Grande do Sul,Sul,430290,Cacequi,94.3969760,93.4581818,4.1483551,0.7,0.0032249,0.0311284,-0.0051355
Rio Grande do Sul,Sul,430300,Cachoeira do Sul,86.9862140,51.1881818,8.5233769,0.742,0.0164026,-0.0130514,-0.0191673
Rio Grande do Sul,Sul,430310,Cachoeirinha,81.4768415,53.6763636,31.9228614,0.757,0.0104656,0.0339314,-0.0009768
Rio Grande do Sul,Sul,430320,Cacique Doble,85.8730011,94.5036364,4.3511093,0.662,0.0171913,0.0573518,-0.0928933
Rio Grande do Sul,Sul,430330,Caibaté,88.9393655,100.0000000,7.8972445,0.719,0.0055339,0.0000000,0.0536341
Rio Grande do Sul,Sul,430340,Caiçara,88.8703704,100.0000000,3.2475003,0.699,0.0448355,0.0000000,0.0474907
Rio Grande do Sul,Sul,430350,Camaquã,87.8190941,33.0427273,11.5009167,0.697,-0.0017512,0.1385156,0.0221556
Rio Grande do Sul,Sul,430355,Camargo,86.9847651,100.0000000,4.7312606,0.736,0.0386570,0.0000000,0.1458393
Rio Grande do Sul,Sul,430360,Cambará do Sul,95.4582905,100.0000000,14.5820068,0.697,0.0147116,0.0000000,0.0674885
Rio Grande do Sul,Sul,430370,Campina das Missões,91.7244348,100.0000000,2.8653925,0.738,0.0372506,0.0000000,0.0518581
Rio Grande do Sul,Sul,430380,Campinas do Sul,95.2759350,100.0000000,5.9565612,0.76,0.0204810,0.0000000,0.0856164
Rio Grande do Sul,Sul,430390,Campo Bom,95.0929186,90.6490909,24.1955989,0.745,-0.0122204,0.0163105,-0.0084582
Rio Grande do Sul,Sul,430400,Campo Novo,90.4535462,93.5163636,11.1181069,0.703,0.0040317,0.0396262,0.0547044
Rio Grande do Sul,Sul,430410,Campos Borges,84.9124120,98.7836364,5.9356419,0.708,-0.0310969,0.0070960,0.2040173
Rio Grande do Sul,Sul,430420,Candelária,90.3991066,69.1909091,6.6070535,0.674,0.0226088,0.0712642,0.0022594
Rio Grande do Sul,Sul,430430,Cândido Godói,94.3722944,100.0000000,8.9751493,0.728,0.0259542,0.0000000,0.0326171
Rio Grande do Sul,Sul,430435,Candiota,70.7156810,100.0000000,19.4088612,0.698,0.0203832,0.0000000,0.0019985
Rio Grande do Sul,Sul,430440,Canela,97.2464491,62.9172727,24.2104258,0.748,0.0028768,0.0293499,0.0249353
Rio Grande do Sul,Sul,430450,Canguçu,80.3444133,45.8109091,1.6624900,0.65,0.0944777,0.0798054,0.0032508
Rio Grande do Sul,Sul,430460,Canoas,90.1494398,66.5618182,32.7014311,0.75,0.0019843,0.0457958,-0.0018213
Rio Grande do Sul,Sul,430463,Capão da Canoa,89.6210131,69.7245455,9.3513492,0.743,-0.0414933,0.1362046,0.0380268
Rio Grande do Sul,Sul,430465,Capão do Cipó,94.9477352,99.9090909,1.1879583,0.672,0.0106629,0.0010101,0.2552651
Rio Grande do Sul,Sul,430466,Capão do Leão,61.3230883,48.5490909,5.9303070,0.637,0.1274758,0.1703349,0.0321150
Rio Grande do Sul,Sul,430468,Capela de Santana,77.9429388,94.1772727,12.5831758,0.661,0.0414985,-0.0156384,0.0301551
Rio Grande do Sul,Sul,430469,Capitão,86.1223843,97.7545455,3.1784604,0.746,0.1092303,0.0081021,0.0555587
Rio Grande do Sul,Sul,430467,Capivari do Sul,97.6083657,85.4145455,7.1985303,0.766,0.0075228,-0.0247455,-0.0021229
Rio Grande do Sul,Sul,430471,Caraá,85.0230636,92.8727273,1.0795252,0.652,0.0882507,0.0695274,0.0782339
Rio Grande do Sul,Sul,430470,Carazinho,91.3843214,71.7809091,14.9580275,0.766,0.0130747,0.0338515,-0.0051746
Rio Grande do Sul,Sul,430485,Carlos Gomes,76.8706294,100.0000000,7.2333901,0.739,0.0118716,0.0000000,-0.0404924
Rio Grande do Sul,Sul,430490,Casca,90.7697671,81.8700000,11.7995200,0.785,-0.0210913,0.0106888,0.0431327
Rio Grande do Sul,Sul,430500,Catuípe,94.9737762,100.0000000,21.1051710,0.739,0.0207215,0.0000000,0.0095542
Rio Grande do Sul,Sul,430510,Caxias do Sul,96.5425194,52.2718182,53.3507129,0.782,0.0046771,0.0334401,-0.0319486
Rio Grande do Sul,Sul,430511,Centenário,78.3639425,100.0000000,4.8752990,0.701,0.0913357,0.0000000,0.0638866
Rio Grande do Sul,Sul,430512,Cerrito,86.8929613,76.4836364,4.2770748,0.649,0.0478132,0.1014910,-0.0791357
Rio Grande do Sul,Sul,430513,Cerro Branco,86.7979272,100.0000000,1.6893104,0.661,0.0510057,0.0000000,0.0187615
Rio Grande do Sul,Sul,430517,Cerro Grande do Sul,97.9720285,84.1627273,1.5760759,0.66,0.0013581,0.0459516,-0.0420013
Rio Grande do Sul,Sul,430520,Cerro Largo,94.7095755,88.7236364,11.4273511,0.764,-0.0201164,0.0712355,-0.0076356
Rio Grande do Sul,Sul,430530,Chapada,98.4090909,99.4063636,3.1076479,0.757,0.0037121,0.0004562,0.0351930
Rio Grande do Sul,Sul,430535,Charqueadas,90.5157761,97.8845455,21.1587767,0.747,-0.0130937,0.0050526,0.0059679
Rio Grande do Sul,Sul,430537,Charrua,73.2610496,95.1090909,1.2106155,0.62,0.0089156,0.0318999,0.1679912
Rio Grande do Sul,Sul,430540,Chiapetta,82.8344299,100.0000000,8.6129728,0.732,0.0554031,0.0000000,0.0201713
Rio Grande do Sul,Sul,430544,Chuvisca,82.5048252,88.4163636,1.1480746,0.616,0.0372525,0.0695603,0.0815192
Rio Grande do Sul,Sul,430545,Cidreira,74.4703071,87.1081818,7.0063988,0.729,0.0307717,0.0095246,0.0046788
Rio Grande do Sul,Sul,430550,Ciríaco,83.1500377,100.0000000,2.1865174,0.719,0.0208890,0.0000000,0.0342529
Rio Grande do Sul,Sul,430558,Colinas,90.3157449,100.0000000,19.0016318,0.765,0.0065512,0.0000000,0.0268455
Rio Grande do Sul,Sul,430560,Colorado,92.4778154,98.7572727,8.4484200,0.758,0.0266385,0.0090943,0.3255912
Rio Grande do Sul,Sul,430570,Condor,95.8314638,95.5536364,10.3640534,0.747,0.0057967,-0.0489100,0.1880237
Rio Grande do Sul,Sul,430580,Constantina,97.1162560,100.0000000,3.8952748,0.754,0.0164365,0.0000000,0.0836395
Rio Grande do Sul,Sul,430585,Coqueiros do Sul,80.2083272,100.0000000,1.4232027,0.746,0.0462841,0.0000000,0.1134816
Rio Grande do Sul,Sul,430587,Coronel Barros,93.9609031,100.0000000,16.1294500,0.744,0.0140704,0.0000000,0.0611212
Rio Grande do Sul,Sul,430590,Coronel Bicaco,88.0761917,100.0000000,6.1128021,0.665,-0.0100838,0.0000000,0.0159962
Rio Grande do Sul,Sul,430595,Cotiporã,92.7272727,100.0000000,23.5457654,0.741,0.0417628,0.0000000,0.0506754
Rio Grande do Sul,Sul,430597,Coxilha,87.1962189,100.0000000,3.1910412,0.706,-0.0010277,0.0000000,0.0489794
Rio Grande do Sul,Sul,430600,Crissiumal,89.6647590,94.4018182,6.3936973,0.712,0.0322059,-0.0394547,0.0135345
Rio Grande do Sul,Sul,430607,Cristal do Sul,87.4360488,100.0000000,0.8863906,0.66,0.0592278,0.0000000,0.0859535
Rio Grande do Sul,Sul,430610,Cruz Alta,96.8817933,96.1981818,10.6522479,0.75,0.0032025,0.0302278,0.0119931
Rio Grande do Sul,Sul,430613,Cruzaltense,90.2946933,100.0000000,1.5272083,0.719,0.0891675,0.0000000,0.4003378
Rio Grande do Sul,Sul,430620,Cruzeiro do Sul,89.9408374,53.0027273,25.4785252,0.723,0.0232903,0.0704358,0.0043278
Rio Grande do Sul,Sul,430632,Derrubadas,86.8821639,100.0000000,4.8292863,0.707,0.0141569,0.0000000,-0.0015569
Rio Grande do Sul,Sul,430635,Dezesseis de Novembro,76.9872639,100.0000000,4.1668152,0.654,0.1793294,0.0000000,1.3275169
Rio Grande do Sul,Sul,430640,Dois Irmãos,93.4046766,63.4890909,20.8064116,0.743,-0.0135236,0.0376709,0.0039682
Rio Grande do Sul,Sul,430642,Dois Irmãos das Missões,81.4268384,100.0000000,1.7202783,0.67,0.0510279,0.0000000,0.1122245
Rio Grande do Sul,Sul,430645,Dois Lajeados,96.4407849,99.9109091,10.3038346,0.757,0.0122688,0.0009897,0.0346502
Rio Grande do Sul,Sul,430650,Dom Feliciano,88.0241695,57.3772727,1.2147295,0.587,0.1136429,0.2118556,0.0171074
Rio Grande do Sul,Sul,430660,Dom Pedrito,98.2944316,48.0218182,4.3830783,0.708,0.0008439,0.1574091,0.0434821
Rio Grande do Sul,Sul,430655,Dom Pedro de Alcântara,90.1652893,100.0000000,1.7462147,0.691,0.0377288,0.0000000,0.0405920
Rio Grande do Sul,Sul,430673,Doutor Maurício Cardoso,92.8623263,100.0000000,7.8333598,0.706,0.0163714,0.0000000,0.0286084
Rio Grande do Sul,Sul,430676,Eldorado do Sul,86.3131777,64.9645455,19.1759921,0.717,0.0307395,0.0700135,0.0104023
Rio Grande do Sul,Sul,430680,Encantado,96.0492114,78.7536364,30.3127266,0.767,0.0018005,0.1326309,0.0063844
Rio Grande do Sul,Sul,430690,Encruzilhada do Sul,88.7028553,63.8100000,4.3421896,0.657,0.0148570,0.1344391,-0.0220464
Rio Grande do Sul,Sul,430695,Entre Rios do Sul,84.8122372,100.0000000,6.6805184,0.703,0.0808679,0.0000000,0.0342165
Rio Grande do Sul,Sul,430693,Entre-Ijuís,95.0581068,89.3118182,14.3202613,0.68,-0.0370289,0.1526295,0.0196978
Rio Grande do Sul,Sul,430697,Erebango,91.0294208,100.0000000,4.5675359,0.712,0.0881958,0.0000000,0.1074281
Rio Grande do Sul,Sul,430700,Erechim,93.8062081,64.7927273,23.4593518,0.776,-0.0073967,0.0692108,0.0121595
Rio Grande do Sul,Sul,430705,Ernestina,81.8986967,100.0000000,5.6563562,0.716,0.0464424,0.0000000,0.0215248
Rio Grande do Sul,Sul,430720,Erval Grande,83.9658538,100.0000000,3.3134177,0.681,0.1434423,0.0000000,0.0292077
Rio Grande do Sul,Sul,430730,Erval Seco,95.5178542,95.4827273,2.8262668,0.685,0.0120360,0.0179022,0.0544029
Rio Grande do Sul,Sul,430740,Esmeralda,96.3812825,100.0000000,5.8607048,0.68,-0.0007908,0.0000000,0.0136191
Rio Grande do Sul,Sul,430745,Esperança do Sul,86.9486369,100.0000000,3.8308062,0.661,0.0227957,0.0000000,0.0145495
Rio Grande do Sul,Sul,430750,Espumoso,90.0985685,70.8954545,15.2307816,0.765,0.0061430,0.1197548,0.1042268
Rio Grande do Sul,Sul,430755,Estação,91.8242002,100.0000000,18.5339500,0.753,0.0648377,0.0000000,-0.0146760
Rio Grande do Sul,Sul,430760,Estância Velha,91.1558322,72.2781818,25.0762991,0.757,-0.0015277,0.0381875,-0.0180182
Rio Grande do Sul,Sul,430770,Esteio,82.4831650,66.4700000,36.0565094,0.754,-0.0315457,0.2778537,-0.0257807
Rio Grande do Sul,Sul,430780,Estrela,96.8001878,57.3790909,29.1913993,0.767,0.0065414,0.1481873,0.0168606
Rio Grande do Sul,Sul,430781,Estrela Velha,95.5346144,97.3972727,3.9302650,0.679,0.0086407,0.0036465,0.2323307
Rio Grande do Sul,Sul,430786,Fagundes Varela,94.3872761,100.0000000,13.6092511,0.763,-0.0029422,0.0000000,0.0033828
Rio Grande do Sul,Sul,430790,Farroupilha,97.8739833,56.8663636,45.9076833,0.777,0.0036670,0.0182342,-0.0196908
Rio Grande do Sul,Sul,430800,Faxinal do Soturno,96.7395488,98.5854545,12.0641953,0.72,0.0030169,0.0003160,-0.0107708
Rio Grande do Sul,Sul,430805,Faxinalzinho,87.7991574,100.0000000,2.5669752,0.666,0.0713006,0.0000000,0.2738464
Rio Grande do Sul,Sul,430807,Fazenda Vilanova,93.5063150,96.1054545,10.1211697,0.698,0.0068923,0.0091911,0.0715931
Rio Grande do Sul,Sul,430810,Feliz,96.5774142,100.0000000,24.1516431,0.75,-0.0051128,0.0000000,0.0202794
Rio Grande do Sul,Sul,430820,Flores da Cunha,95.7017007,69.6936364,62.2193413,0.754,0.0121821,0.0919796,-0.0167122
Rio Grande do Sul,Sul,430825,Floriano Peixoto,94.2498678,100.0000000,1.7074910,0.663,0.0239051,0.0000000,0.1869714
Rio Grande do Sul,Sul,430830,Fontoura Xavier,91.1824695,90.9036364,3.3140261,0.661,0.0278908,0.0287437,0.0750131
Rio Grande do Sul,Sul,430840,Formigueiro,97.0168284,74.1154545,2.5438219,0.682,0.0030950,0.0919730,0.0058380
Rio Grande do Sul,Sul,430845,Fortaleza dos Valos,93.9481740,97.8590909,7.3203891,0.756,0.0113696,0.0072544,-0.0013019
Rio Grande do Sul,Sul,430850,Frederico Westphalen,97.8539215,86.5872727,11.4001963,0.76,0.0049208,0.0915064,0.0391656
Rio Grande do Sul,Sul,430860,Garibaldi,95.8110292,55.3545455,45.9832320,0.786,-0.0011384,0.0090100,-0.0211699
Rio Grande do Sul,Sul,430865,Garruchos,86.9812215,99.8472727,2.0839757,0.671,0.0461693,0.0017087,-0.0196706
Rio Grande do Sul,Sul,430870,Gaurama,94.3846070,100.0000000,15.5626914,0.738,0.0320994,0.0000000,0.0557918
Rio Grande do Sul,Sul,430880,General Câmara,96.3899307,97.0527273,8.0467766,0.686,-0.0140154,0.0052574,0.0242340
Rio Grande do Sul,Sul,430885,Gentil,81.8648019,100.0000000,4.1155080,0.733,0.0759746,0.0000000,0.0464659
Rio Grande do Sul,Sul,430890,Getúlio Vargas,91.8132968,84.1372727,12.1831317,0.746,-0.0227700,0.1052932,0.0270306
Rio Grande do Sul,Sul,430900,Giruá,91.9767879,91.2500000,10.8662099,0.721,0.0105947,-0.0088434,-0.0063117
Rio Grande do Sul,Sul,430910,Gramado,94.4995325,81.5690909,34.9209586,0.764,0.0045050,0.0189305,0.0094592
Rio Grande do Sul,Sul,430912,Gramado dos Loureiros,81.0802461,100.0000000,2.6943467,0.685,0.0532529,0.0000000,0.0871106
Rio Grande do Sul,Sul,430915,Gramado Xavier,91.1984445,82.9663636,5.2998069,0.634,0.0311236,-0.0046038,0.0580437
Rio Grande do Sul,Sul,430920,Gravataí,89.4093263,62.8854545,30.8446385,0.736,0.0047788,0.0390729,0.0038860
Rio Grande do Sul,Sul,430925,Guabiju,85.3894472,100.0000000,10.1176762,0.758,-0.0261490,0.0000000,0.1147413
Rio Grande do Sul,Sul,430930,Guaíba,86.6898830,32.4863636,29.0505992,0.73,-0.0286242,0.0982429,-0.0023313
