CodMun,regiao_geo,Estado,Mun,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
421055,Sul,Santa Catarina,Marema,1995,79,0.0394750,170.339,11.71,0.1754464,51,0.1026543
421060,Sul,Santa Catarina,Massaranduba,16054,939,0.0584890,104.184,154.09,0.8416872,137,0.0338736
421070,Sul,Santa Catarina,Matos Costa,2684,256,0.0953722,374.459,7.17,0.2653273,182,0.2663761
421080,Sul,Santa Catarina,Meleiro,7068,420,0.0593691,435.391,16.23,0.8648914,224,0.1269958
421085,Sul,Santa Catarina,Mirim Doce,2419,153,0.0634909,186.439,12.97,0.7679060,83,0.1351983
421090,Sul,Santa Catarina,Modelo,4172,242,0.0580332,337.991,12.34,0.2441212,84,0.0811212
421100,Sul,Santa Catarina,Mondaí,11132,627,0.0563477,92.346,120.55,0.2656129,203,0.0744404
421105,Sul,Santa Catarina,Monte Carlo,9700,815,0.0840175,200.276,48.43,0.4438007,539,0.2222230
421110,Sul,Santa Catarina,Monte Castelo,8300,627,0.0755687,191.278,43.39,0.4213180,542,0.2610557
421120,Sul,Santa Catarina,Morro da Fumaça,17171,1275,0.0742304,560.743,30.62,0.5197609,308,0.0723107
421125,Sul,Santa Catarina,Morro Grande,2913,180,0.0616595,82.818,35.17,0.9611981,128,0.1757761
421130,Sul,Santa Catarina,Navegantes,72596,5947,0.0818197,260.143,279.06,0.8586324,1609,0.0885077
421140,Sul,Santa Catarina,Nova Erechim,4719,261,0.0551672,111.377,42.37,0.8626639,97,0.0833593
421145,Sul,Santa Catarina,Nova Itaberaba,4339,255,0.0587500,65.087,66.66,0.0931249,179,0.1645576
421150,Sul,Santa Catarina,Nova Trento,13588,741,0.0545085,137.388,98.90,0.6947717,165,0.0491892
421160,Sul,Santa Catarina,Nova Veneza,14439,870,0.0602534,402.852,35.84,0.7004803,208,0.0576444
421165,Sul,Santa Catarina,Novo Horizonte,2600,153,0.0587031,295.061,8.81,0.1766810,88,0.1342656
421170,Sul,Santa Catarina,Orleans,22394,1417,0.0632797,151.722,147.60,0.7150016,612,0.1096818
421175,Sul,Santa Catarina,Otacílio Costa,17793,1414,0.0794617,549.859,32.36,0.8434772,398,0.0900657
421180,Sul,Santa Catarina,Ouro,7386,437,0.0591586,847.253,8.72,0.8678490,109,0.0590363
421185,Sul,Santa Catarina,Ouro Verde,2258,153,0.0678154,213.543,10.57,0.1766999,128,0.2274702
421187,Sul,Santa Catarina,Paial,1634,91,0.0554885,188.568,8.66,0.2085890,91,0.2220878
421189,Sul,Santa Catarina,Painel,2374,161,0.0676373,86.048,27.59,0.5037626,176,0.2956107
421190,Sul,Santa Catarina,Palhoça,157450,11415,0.0724660,738.331,213.25,0.8151368,2363,0.0606461
421200,Sul,Santa Catarina,Palma Sola,7633,600,0.0785582,394.85,19.33,0.1521216,385,0.2010672
421205,Sul,Santa Catarina,Palmeira,2531,187,0.0736383,330.878,7.65,0.4890178,67,0.1066601
421210,Sul,Santa Catarina,Palmitos,16222,912,0.0562246,289.097,56.11,0.1476547,490,0.1206760
421220,Sul,Santa Catarina,Papanduva,18902,1428,0.0755266,351.051,53.84,0.6542458,753,0.1601615
421223,Sul,Santa Catarina,Paraíso,3754,207,0.0551759,764.737,4.91,0.1063163,179,0.1868581
421225,Sul,Santa Catarina,Passo de Torres,7893,602,0.0761907,180.338,43.77,0.1580588,412,0.2100511
421227,Sul,Santa Catarina,Passos Maia,4304,349,0.0810675,92.638,46.46,0.4918871,357,0.3296096
421230,Sul,Santa Catarina,Paulo Lopes,7186,478,0.0664745,617.092,11.65,0.3311287,220,0.1235255
421240,Sul,Santa Catarina,Pedras Grandes,4071,223,0.0548304,446.165,9.12,0.5710193,76,0.0741473
421250,Sul,Santa Catarina,Penha,29422,2113,0.0717663,159.891,184.01,0.8886629,478,0.0655778
421260,Sul,Santa Catarina,Peritiba,2899,137,0.0470893,57.752,50.20,0.6909151,33,0.0448971
421265,Sul,Santa Catarina,Pescaria Brava,,,,,,,,
421270,Sul,Santa Catarina,Petrolândia,6072,372,0.0613069,106.853,56.82,0.4484693,130,0.0854361
421290,Sul,Santa Catarina,Pinhalzinho,18665,1205,0.0645441,306.76,60.85,0.9296588,248,0.0552325
421300,Sul,Santa Catarina,Pinheiro Preto,3388,194,0.0572488,128.726,26.32,0.5921384,65,0.0773399
421310,Sul,Santa Catarina,Piratuba,4305,263,0.0611906,146.088,29.47,0.4889026,84,0.0766414
421315,Sul,Santa Catarina,Planalto Alegre,2791,144,0.0516799,63.1,44.23,0.1688938,69,0.0998148
421320,Sul,Santa Catarina,Pomerode,31126,1867,0.0599806,214.299,145.25,0.9035548,91,0.0117583
421330,Sul,Santa Catarina,Ponte Alta,4813,373,0.0775832,575.17,8.37,0.3983119,188,0.1561543
421335,Sul,Santa Catarina,Ponte Alta do Norte,3389,282,0.0833050,396.882,8.54,0.8269804,171,0.2024861
421340,Sul,Santa Catarina,Ponte Serrada,11425,924,0.0808473,560.731,20.38,0.3968438,533,0.1868873
421350,Sul,Santa Catarina,Porto Belo,19142,1330,0.0694413,93.673,204.35,0.7519569,327,0.0679922
421360,Sul,Santa Catarina,Porto União,34798,2507,0.0720326,848.779,41.00,0.7410876,818,0.0942546
421370,Sul,Santa Catarina,Pouso Redondo,16385,1277,0.0778746,356.539,45.95,0.8319166,195,0.0485357
421380,Sul,Santa Catarina,Praia Grande,7348,494,0.0672326,284.36,25.84,0.7638136,416,0.2266870
421390,Sul,Santa Catarina,Presidente Castello Branco,1655,72,0.0436223,65.433,25.30,0.3681225,33,0.0802445
421400,Sul,Santa Catarina,Presidente Getúlio,16428,1080,0.0656893,297.16,55.28,0.8467486,88,0.0215236
421410,Sul,Santa Catarina,Presidente Nereu,2302,140,0.0608538,224.748,10.24,0.5620155,78,0.1347840
421415,Sul,Santa Catarina,Princesa,2871,185,0.0645815,85.598,33.54,0.2264622,70,0.0983898
421420,Sul,Santa Catarina,Quilombo,10125,591,0.0583286,278.983,36.29,0.3371401,272,0.1071520
421430,Sul,Santa Catarina,Rancho Queimado,2839,173,0.0609991,286.461,9.91,0.5075269,47,0.0659013
421440,Sul,Santa Catarina,Rio das Antas,6217,446,0.0716813,314.913,19.74,0.4111040,221,0.1418621
421450,Sul,Santa Catarina,Rio do Campo,6099,448,0.0734035,502.095,12.15,0.7306226,118,0.0764217
421460,Sul,Santa Catarina,Rio do Oeste,7356,449,0.0609690,245.057,30.02,0.6583229,99,0.0542534
421480,Sul,Santa Catarina,Rio do Sul,67164,4414,0.0657055,260.817,257.51,0.8147744,669,0.0397602
421470,Sul,Santa Catarina,Rio dos Cedros,11133,689,0.0618619,555.473,20.04,0.8085676,101,0.0366253
421490,Sul,Santa Catarina,Rio Fortuna,4570,248,0.0543282,302.39,15.11,0.3008850,43,0.0377387
421500,Sul,Santa Catarina,Rio Negrinho,41506,3242,0.0780850,907.42,45.74,0.7778024,805,0.0778630
421505,Sul,Santa Catarina,Rio Rufino,2480,186,0.0751428,282.571,8.78,0.5014130,169,0.2725855
421507,Sul,Santa Catarina,Riqueza,4751,303,0.0638055,191.061,24.87,0.2394252,177,0.1478089
421510,Sul,Santa Catarina,Rodeio,11352,610,0.0537039,129.001,88.00,0.8527690,64,0.0225916
421520,Sul,Santa Catarina,Romelândia,5208,288,0.0552235,223.333,23.32,0.0762520,265,0.2002288
421530,Sul,Santa Catarina,Salete,7576,503,0.0663691,177.887,42.59,0.5777392,66,0.0351163
421535,Sul,Santa Catarina,Saltinho,3893,295,0.0757002,156.568,24.86,0.2958829,207,0.2117199
421540,Sul,Santa Catarina,Salto Veloso,4564,284,0.0622682,104.531,43.67,0.8111137,83,0.0736550
421545,Sul,Santa Catarina,Sangão,11739,1095,0.0932152,82.984,141.46,0.1759977,255,0.0874055
421550,Sul,Santa Catarina,Santa Cecília,16469,1461,0.0886650,1145.845,14.37,0.7480807,869,0.2111088
421555,Sul,Santa Catarina,Santa Helena,2318,128,0.0552306,81.004,28.61,0.1006160,49,0.0829069
421560,Sul,Santa Catarina,Santa Rosa de Lima,2123,113,0.0532659,203.218,10.45,0.5395238,32,0.0598912
421565,Sul,Santa Catarina,Santa Rosa do Sul,8278,564,0.0681289,150.299,55.08,0.8033749,356,0.1724739
421567,Sul,Santa Catarina,Santa Terezinha,8844,582,0.0658672,715.551,12.36,0.3928651,316,0.1424655
421568,Sul,Santa Catarina,Santa Terezinha do Progresso,2658,178,0.0669617,119.653,22.21,0.2112772,180,0.2668254
421569,Sul,Santa Catarina,Santiago do Sul,1363,79,0.0582280,73.335,18.58,0.1718121,37,0.1098706
421570,Sul,Santa Catarina,Santo Amaro da Imperatriz,21867,1335,0.0610452,344.235,63.52,0.8175143,254,0.0467549
421580,Sul,Santa Catarina,São Bento do Sul,80734,5933,0.0734770,495.772,162.84,0.9305176,1039,0.0518461
421575,Sul,Santa Catarina,São Bernardino,2539,163,0.0644066,149.891,16.94,0.0318996,183,0.2840633
421590,Sul,Santa Catarina,São Bonifácio,2936,150,0.0511546,461.438,6.36,0.6098757,101,0.1371169
421600,Sul,Santa Catarina,São Carlos,10916,661,0.0605258,162.12,67.33,0.2029055,198,0.0729645
421605,Sul,Santa Catarina,São Cristovão do Sul,5347,394,0.0735976,345.903,15.46,0.5056907,196,0.1462509
421610,Sul,Santa Catarina,São Domingos,9494,633,0.0666765,367.525,25.83,0.1631948,397,0.1670564
421620,Sul,Santa Catarina,São Francisco do Sul,48488,3669,0.0756034,493.266,98.30,0.7403313,1114,0.0929987
421630,Sul,Santa Catarina,São João Batista,32640,2362,0.0722143,200.765,162.58,0.7817978,480,0.0598414
421635,Sul,Santa Catarina,São João do Itaperiú,3626,258,0.0711021,151.885,23.87,0.5390781,53,0.0579623
421625,Sul,Santa Catarina,São João do Oeste,6292,285,0.0452371,163.747,38.43,0.1937884,55,0.0349380
421640,Sul,Santa Catarina,São João do Sul,7225,446,0.0617016,184.375,39.19,0.5646812,382,0.2120760
421650,Sul,Santa Catarina,São Joaquim,26183,1954,0.0746286,1888.634,13.86,0.7207754,725,0.1112725
421660,Sul,Santa Catarina,São José,231746,14390,0.0620933,150.499,1539.85,0.9173812,2687,0.0464344
421670,Sul,Santa Catarina,São José do Cedro,13866,833,0.0600468,280.76,49.39,0.2946165,319,0.0920090
421680,Sul,Santa Catarina,São José do Cerrito,8801,564,0.0640969,948.714,9.28,0.3605219,492,0.2223616
421690,Sul,Santa Catarina,São Lourenço do Oeste,23190,1541,0.0664513,356.193,65.10,0.3681018,520,0.0905096
421700,Sul,Santa Catarina,São Ludgero,12416,870,0.0700588,106.765,116.29,0.8356287,121,0.0397317
421710,Sul,Santa Catarina,São Martinho,3217,179,0.0557055,224.566,14.33,0.6775973,58,0.0721266
421715,Sul,Santa Catarina,São Miguel da Boa Vista,1874,104,0.0555460,72.755,25.76,0.0798557,63,0.1343073
421720,Sul,Santa Catarina,São Miguel do Oeste,38891,2294,0.0589930,234.202,166.06,0.6842661,640,0.0664160
421725,Sul,Santa Catarina,São Pedro de Alcântara,5359,177,0.0331852,139.196,38.50,0.5582270,51,0.0381325
421730,Sul,Santa Catarina,Saudades,9477,562,0.0592761,205.781,46.06,0.2767633,104,0.0442192
421740,Sul,Santa Catarina,Schroeder,18781,1477,0.0786474,165.237,113.66,0.6080144,152,0.0330508
421750,Sul,Santa Catarina,Seara,17398,1055,0.0606407,309.627,56.19,0.6523228,247,0.0568670
421755,Sul,Santa Catarina,Serra Alta,3291,179,0.0544363,90.564,36.34,0.2221220,60,0.0727771
421760,Sul,Santa Catarina,Siderópolis,13654,801,0.0586579,262.004,52.11,0.8379237,164,0.0480956
421770,Sul,Santa Catarina,Sombrio,28896,2186,0.0756451,143.457,201.42,0.7765623,809,0.1127900
421775,Sul,Santa Catarina,Sul Brasil,2619,146,0.0559815,113.125,23.15,0.1879886,133,0.1996718
421780,Sul,Santa Catarina,Taió,18017,1182,0.0655928,693.847,25.97,0.7554846,353,0.0787382
421790,Sul,Santa Catarina,Tangará,8736,549,0.0628315,390.044,22.40,0.4928490,224,0.1025909
421795,Sul,Santa Catarina,Tigrinhos,1689,86,0.0507599,56.962,29.64,0.0551450,85,0.2007211
421800,Sul,Santa Catarina,Tijucas,35316,2385,0.0675106,279.159,126.51,0.8487833,821,0.0923670
421810,Sul,Santa Catarina,Timbé do Sul,5370,327,0.0609759,328.507,16.35,0.6575876,225,0.1674272
421820,Sul,Santa Catarina,Timbó,41183,2411,0.0585551,128.313,320.96,0.5816796,198,0.0195120
421825,Sul,Santa Catarina,Timbó Grande,7614,769,0.1008996,596.344,12.77,0.3606422,752,0.3943953
421830,Sul,Santa Catarina,Três Barras,18899,1693,0.0895705,436.496,43.30,0.6622904,1078,0.2284855
421835,Sul,Santa Catarina,Treviso,3776,199,0.0525962,156.61,24.11,0.9350251,45,0.0475476
421840,Sul,Santa Catarina,Treze de Maio,7034,420,0.0597425,159.833,44.01,0.6580155,94,0.0538535
421850,Sul,Santa Catarina,Treze Tílias,7219,515,0.0712283,185.937,38.82,0.9160850,110,0.0624913
421860,Sul,Santa Catarina,Trombudo Central,7055,486,0.0689610,109.648,64.34,0.4764116,106,0.0608951
421870,Sul,Santa Catarina,Tubarão,102649,5953,0.0580023,301.485,340.48,0.8946873,1118,0.0435845
421875,Sul,Santa Catarina,Tunápolis,4618,272,0.0588249,132.939,34.74,0.0887285,59,0.0512207
421880,Sul,Santa Catarina,Turvo,12521,779,0.0622576,235.104,53.26,0.8864183,178,0.0570576
421885,Sul,Santa Catarina,União do Oeste,2677,165,0.0613960,92.857,28.83,0.0401224,108,0.1584999
421890,Sul,Santa Catarina,Urubici,11076,844,0.0762109,1021.371,10.84,0.7685236,392,0.1416222
421895,Sul,Santa Catarina,Urupema,2491,130,0.0522902,350.472,7.11,0.3819334,189,0.3041089
421900,Sul,Santa Catarina,Urussanga,20953,1106,0.0527798,254.954,82.18,0.8313880,277,0.0528835
421910,Sul,Santa Catarina,Vargeão,3581,291,0.0811875,166.685,21.48,0.4672793,124,0.1381414
421915,Sul,Santa Catarina,Vargem,2661,175,0.0656850,350.606,7.59,0.1304047,167,0.2447363
421917,Sul,Santa Catarina,Vargem Bonita,4662,349,0.0747893,299.807,15.55,0.5015391,188,0.1608339
421920,Sul,Santa Catarina,Vidal Ramos,6372,476,0.0747152,346.932,18.37,0.2391270,231,0.1450068
421930,Sul,Santa Catarina,Videira,50814,3549,0.0698418,384.127,132.28,0.8421217,614,0.0489887
421935,Sul,Santa Catarina,Vitor Meireles,5126,408,0.0795403,370.414,13.84,0.7366736,248,0.1929512
421940,Sul,Santa Catarina,Witmarsum,3827,261,0.0681482,153.776,24.89,0.7475383,60,0.0629913
421950,Sul,Santa Catarina,Xanxerê,48254,3369,0.0698074,377.426,127.85,0.5491564,601,0.0503585
421960,Sul,Santa Catarina,Xavantina,4057,223,0.0549231,218.032,18.61,0.5905960,56,0.0544582
421970,Sul,Santa Catarina,Xaxim,27563,1873,0.0679643,293.628,93.87,0.4858858,586,0.0857029
421985,Sul,Santa Catarina,Zortéa,3220,233,0.0723152,190.179,16.93,0.3442946,65,0.0812048
350010,Sudeste,São Paulo,Adamantina,34882,1792,0.0513776,411.987,84.67,0.9256480,434,0.0498809
350020,Sudeste,São Paulo,Adolfo,3599,203,0.0563889,211.055,17.05,0.9182666,139,0.1548858
350030,Sudeste,São Paulo,Aguaí,34833,2619,0.0752223,474.554,73.40,0.8761076,1460,0.1681837
350040,Sudeste,São Paulo,Águas da Prata,8002,443,0.0554078,142.673,56.09,0.8158199,158,0.0791728
350050,Sudeste,São Paulo,Águas de Lindóia,18263,1107,0.0606407,60.126,303.75,0.8996045,364,0.0799726
350055,Sudeste,São Paulo,Águas de Santa Bárbara,5929,418,0.0704582,404.463,14.66,0.7300592,298,0.2002806
350060,Sudeste,São Paulo,Águas de São Pedro,3154,137,0.0435210,3.612,873.20,0.9430630,39,0.0487398
350070,Sudeste,São Paulo,Agudos,36413,2607,0.0716098,966.708,37.67,0.9226640,1128,0.1242901
350075,Sudeste,São Paulo,Alambari,5578,453,0.0810883,159.6,34.95,0.5739964,196,0.1417687
350080,Sudeste,São Paulo,Alfredo Marcondes,4088,198,0.0483956,118.915,34.38,0.8207571,176,0.1722781
350090,Sudeste,São Paulo,Altair,4051,324,0.0799966,313.007,12.94,0.9659933,158,0.1560010
350100,Sudeste,São Paulo,Altinópolis,16103,975,0.0605298,928.956,17.33,0.8513657,594,0.1474667
350110,Sudeste,São Paulo,Alto Alegre,4146,226,0.0545879,318.574,13.01,0.8071344,153,0.1476835
350115,Sudeste,São Paulo,Alumínio,18027,1410,0.0782315,83.66,215.48,0.8278879,636,0.1413936
350120,Sudeste,São Paulo,Álvares Florence,3818,167,0.0436812,362.411,10.53,0.8060075,126,0.1317379
350130,Sudeste,São Paulo,Álvares Machado,24558,1567,0.0638401,347.647,70.64,0.8685281,1294,0.2107345
350140,Sudeste,São Paulo,Álvaro de Carvalho,5025,300,0.0596741,153.662,32.70,0.6452695,245,0.1956898
350150,Sudeste,São Paulo,Alvinlândia,3157,250,0.0793134,84.879,37.20,0.8712195,145,0.1840795
350160,Sudeste,São Paulo,Americana,229194,13337,0.0582483,133.912,1711.53,0.9601213,2916,0.0505185
350170,Sudeste,São Paulo,Américo Brasiliense,38236,3005,0.0786545,122.958,310.97,0.9648314,704,0.0741532
350180,Sudeste,São Paulo,Américo de Campos,5916,328,0.0554823,252.876,23.40,0.8442469,281,0.1901978
350190,Sudeste,São Paulo,Amparo,70124,4007,0.0571679,445.323,157.47,0.8623949,1169,0.0667999
350200,Sudeste,São Paulo,Analândia,4734,349,0.0737168,325.953,14.52,0.7393774,171,0.1444860
350210,Sudeste,São Paulo,Andradina,56967,3351,0.0588278,964.226,59.08,0.8713419,1898,0.1332742
350220,Sudeste,São Paulo,Angatuba,24147,1778,0.0736737,1027.288,23.51,0.8233047,1014,0.1686231
350230,Sudeste,São Paulo,Anhembi,6316,529,0.0837418,736.557,8.57,0.8683348,314,0.1976836
350240,Sudeste,São Paulo,Anhumas,3991,264,0.0662640,320.84,12.44,0.8442067,207,0.2089447
350250,Sudeste,São Paulo,Aparecida,36038,2377,0.0659668,120.89,298.11,0.9329284,1009,0.1120005
350260,Sudeste,São Paulo,Aparecida d'Oeste,4357,218,0.0499991,179.004,24.34,0.7810171,283,0.2599485
350270,Sudeste,São Paulo,Apiaí,25011,1924,0.0769191,974.322,25.67,0.5278423,2346,0.3748781
350275,Sudeste,São Paulo,Araçariguama,20230,1893,0.0936867,145.204,139.32,0.6427551,816,0.1604555
350280,Sudeste,São Paulo,Araçatuba,192236,11312,0.0588769,1167.126,164.71,0.9507738,4889,0.1017841
350290,Sudeste,São Paulo,Araçoiaba da Serra,31438,2223,0.0707548,255.327,123.13,0.5249955,653,0.0812123
350300,Sudeste,São Paulo,Aramina,5471,327,0.0597678,202.829,26.97,0.9117591,175,0.1277748
350310,Sudeste,São Paulo,Arandu,6322,427,0.0676055,285.908,22.11,0.8577346,323,0.2044627
350315,Sudeste,São Paulo,Arapeí,2507,177,0.0705060,156.903,15.98,0.5700313,167,0.2658242
350320,Sudeste,São Paulo,Araraquara,226328,13288,0.0587593,1003.625,225.51,0.9514037,3864,0.0681865
350330,Sudeste,São Paulo,Araras,128783,8062,0.0626440,644.831,199.72,0.9545511,3956,0.1222837
350335,Sudeste,São Paulo,Arco-Íris,1871,111,0.0594362,264.904,7.06,0.6619361,141,0.3023912
350340,Sudeste,São Paulo,Arealva,8330,485,0.0583021,506.226,16.46,0.8772083,294,0.1414808
350350,Sudeste,São Paulo,Areias,3843,309,0.0804175,305.227,12.59,0.6228556,307,0.3195247
350360,Sudeste,São Paulo,Areiópolis,11004,871,0.0791387,85.907,128.10,0.9637621,298,0.1080553
350370,Sudeste,São Paulo,Ariranha,9270,641,0.0692224,132.624,69.90,0.9302670,193,0.0835902
350380,Sudeste,São Paulo,Artur Nogueira,50399,3663,0.0727767,178.026,283.10,0.8850222,1211,0.0965934
350390,Sudeste,São Paulo,Arujá,84094,6345,0.0755011,96.167,874.45,0.8353367,4135,0.1974306
350395,Sudeste,São Paulo,Aspásia,1836,96,0.0521353,69.373,26.46,0.7243797,60,0.1314807
350400,Sudeste,São Paulo,Assis,101374,6261,0.0618010,460.609,220.09,0.9369041,2683,0.1060359
350410,Sudeste,São Paulo,Atibaia,137057,9035,0.0659691,478.521,286.42,0.7825387,2784,0.0812811
350420,Sudeste,São Paulo,Auriflama,14912,810,0.0543626,434.498,34.32,0.8972457,114,0.0305560
350430,Sudeste,São Paulo,Avaí,5263,385,0.0731811,540.689,9.73,0.7350511,333,0.2530147
350440,Sudeste,São Paulo,Avanhandava,12746,891,0.0700744,338.37,37.67,0.8220631,680,0.2126937
350450,Sudeste,São Paulo,Avaré,88177,6060,0.0687533,1213.055,72.69,0.9094897,2684,0.1220223
350460,Sudeste,São Paulo,Bady Bassitt,16389,1055,0.0644097,110.372,148.49,0.9140281,283,0.0692962
350470,Sudeste,São Paulo,Balbinos,4882,67,0.0144788,91.635,53.28,0.3267457,95,0.0794521
350480,Sudeste,São Paulo,Bálsamo,8759,499,0.0569658,149.881,58.44,0.8934847,172,0.0787708
350490,Sudeste,São Paulo,Bananal,10740,802,0.0746668,616.429,17.42,0.8226145,734,0.2737370
350500,Sudeste,São Paulo,Barão de Antonina,3348,261,0.0778702,153.142,21.87,0.5403882,261,0.3113248
350510,Sudeste,São Paulo,Barbosa,7120,522,0.0733755,205.212,34.69,0.8514573,361,0.2028093
350520,Sudeste,São Paulo,Bariri,33999,2225,0.0654688,444.405,76.50,0.9505975,518,0.0604356
350530,Sudeste,São Paulo,Barra Bonita,36129,1958,0.0541848,150.121,240.66,0.9631628,930,0.1029346
350535,Sudeste,São Paulo,Barra do Chapéu,5571,487,0.0873275,405.681,13.73,0.2501860,788,0.5664299
350540,Sudeste,São Paulo,Barra do Turvo,7775,708,0.0910539,1007.684,7.72,0.4339265,739,0.3801237
350550,Sudeste,São Paulo,Barretos,118942,7534,0.0633661,1566.161,75.94,0.9396178,3206,0.1079286
350560,Sudeste,São Paulo,Barrinha,31229,2701,0.0865273,146.025,213.86,0.9587840,1546,0.1981638
350570,Sudeste,São Paulo,Barueri,262145,20354,0.0776955,65.701,3989.97,0.9300076,9241,0.1412370
350580,Sudeste,São Paulo,Bastos,20956,1425,0.0679827,170.912,122.61,0.8618732,407,0.0777377
350590,Sudeste,São Paulo,Batatais,60481,3794,0.0627616,849.526,71.19,0.9446239,1784,0.1179836
350600,Sudeste,São Paulo,Bauru,366163,23096,0.0631066,667.684,548.41,0.9460488,10709,0.1168815
350610,Sudeste,São Paulo,Bebedouro,77243,4765,0.0616976,683.192,113.06,0.9380655,2561,0.1326253
350620,Sudeste,São Paulo,Bento de Abreu,2875,206,0.0718262,301.687,9.53,0.9536665,115,0.1591967
350630,Sudeste,São Paulo,Bernardino de Campos,11103,712,0.0641467,244.158,45.47,0.9004164,472,0.1701104
350635,Sudeste,São Paulo,Bertioga,56917,5186,0.0911475,491.546,115.79,0.7475329,2443,0.1700090
350640,Sudeste,São Paulo,Bilac,7678,372,0.0484724,158.025,48.59,0.8838754,194,0.1015935
350650,Sudeste,São Paulo,Birigui,118285,7348,0.0621866,530.031,223.17,0.9486362,1937,0.0656721
350660,Sudeste,São Paulo,Biritiba-Mirim,31145,2490,0.0799866,317.406,98.12,0.7899840,1914,0.2456597
350670,Sudeste,São Paulo,Boa Esperança do Sul,14512,1137,0.0783770,690.748,21.01,0.9342294,779,0.2147355
350680,Sudeste,São Paulo,Bocaina,11803,786,0.0665839,363.926,32.43,0.9236436,352,0.1199481
350690,Sudeste,São Paulo,Bofete,10908,822,0.0753634,653.541,16.69,0.7113590,355,0.1296587
350700,Sudeste,São Paulo,Boituva,55956,4147,0.0741772,248.954,224.76,0.8663181,1552,0.1111312
350710,Sudeste,São Paulo,Bom Jesus dos Perdões,23143,1750,0.0757067,108.366,213.56,0.9380785,1285,0.2219301
350715,Sudeste,São Paulo,Bom Sucesso de Itararé,3825,371,0.0970248,133.578,28.64,0.6331603,412,0.4313662
350720,Sudeste,São Paulo,Borá,832,55,0.0665721,118.951,6.99,0.8327273,44,0.2120036
